"","pred","sd","CI95up","CI95low","CI50up","CI50low"
"2012-04-18 09:40:00",0,0,0,0,0,0
"2012-04-18 10:10:00",1.06876094990063,0.0593412088532927,1.18506758205215,0.952454317749108,1.10878598703642,1.02873591276484
"2012-04-18 10:40:00",1.33400313236844,0.058596048981506,1.44884927800854,1.21915698672835,1.37352556680846,1.29448069792843
"2012-04-18 11:10:00",1.6671967504392,0.0505406569718423,1.76625461785901,1.5681388830194,1.70128590553489,1.63310759534352
"2012-04-18 11:40:00",2.38305727743665,0.0404302394414263,2.46229909062817,2.30381546424512,2.41032705953786,2.35578749533543
"2012-04-18 12:10:00",3.95064272176869,0.0422798740222283,4.03350975212314,3.86777569141423,3.97916006343626,3.92212538010111
"2012-04-18 12:40:00",2.85393918449478,0.0707439990766153,2.99259487480728,2.71528349418228,2.90165528675984,2.80622308222972
"2012-04-18 13:10:00",2.15432223611829,0.0469047142560303,2.24625378676525,2.06239068547133,2.18595898511986,2.12268548711672
"2012-04-18 13:40:00",2.29185735965485,0.0468185300224424,2.38361999230794,2.20009472700175,2.32343597827423,2.26027874103546
"2012-04-18 14:10:00",2.57773867984765,0.0531313917978352,2.68187429421989,2.47360306547541,2.61357525902894,2.54190210066636
"2012-04-18 14:40:00",3.30013313769219,0.0647036219753007,3.42694990643307,3.1733163689513,3.34377506751509,3.25649120786929
"2012-04-18 15:10:00",3.00885968279186,0.0950180225909901,3.19509158495241,2.8226277806313,3.07294836511338,2.94477100047033
"2012-04-18 15:40:00",1.38302439365337,0.0518438103657652,1.48463639479159,1.28141239251515,1.41799251235619,1.34805627495055
"2012-04-18 16:10:00",0.164094153291455,0.04590094994645,0.254058362042672,0.0741299445402369,0.195053873554599,0.133134433028311
"2012-04-18 16:40:00",0,0,0,0,0,0
"2012-04-25 11:25:00",0,0,0,0,0,0
"2012-04-25 11:55:00",3.60962694060162,0.125005698433859,3.85463360739425,3.36462027380898,3.69394200291136,3.52531187829188
"2012-04-25 12:25:00",1.75255537622954,0.0526225409565044,1.85569366127927,1.64941709117981,1.78804874073398,1.7170620117251
"2012-04-25 12:55:00",2.78862825810185,0.111260100453973,3.00669404790794,2.57056246829575,2.86367205546384,2.71358446073986
"2012-04-25 13:25:00",5.10075483144683,0.0646069843146149,5.22738219385322,4.97412746904044,5.14433158015811,5.05717808273554
"2012-04-25 13:55:00",3.09063829700068,0.0921052068628995,3.27116118524058,2.91011540876079,3.1527623149694,3.02851427903197
"2012-04-25 14:25:00",3.74412989943513,0.0744500781641866,3.89004937128313,3.59821042758714,3.79434571405817,3.69391408481209
"2012-04-25 14:55:00",4.44699582605536,0.0941431274776501,4.63151296530351,4.2624786868072,4.51049440059043,4.38349725152028
"2012-04-25 15:25:00",3.58812867973072,0.0809726427522965,3.74683214325825,3.42942521620319,3.64274389731343,3.53351346214801
"2012-04-25 15:55:00",1.58769542076011,0.0383753242284799,1.66290967414297,1.51248116737724,1.61357918361267,1.56181165790755
"2012-04-25 16:25:00",0.762706268880871,0.0420639250467728,0.845150047020938,0.680262490740804,0.791077955177935,0.734334582583806
"2012-04-25 16:55:00",1.21762670353405,0.0554271050316092,1.32626183316332,1.10899157390477,1.25501171776091,1.18024168930718
"2012-04-25 17:25:00",0.89981798690015,0.0363499106114329,0.971062502539809,0.828573471260491,0.924335629028105,0.875300344772195
"2012-04-25 17:55:00",0.230858836024703,0.0419114753318791,0.313003818214125,0.148713853835282,0.259127696551652,0.202589975497755
"2012-04-25 18:25:00",0,0,0,0,0,0
"2012-05-09 16:50:00",0,0,0,0,0,0
"2012-05-09 17:20:00",0.900590934112682,0.0381511615619995,0.97536583674257,0.825816031482794,0.926323501544325,0.874858366681039
"2012-05-09 17:50:00",1.23033198307186,0.0595884045349132,1.34712310985649,1.11354085628722,1.27052375116119,1.19014021498252
"2012-05-09 18:20:00",2.25480703960101,0.0625388721976784,2.37738097674221,2.1322331024598,2.29698886788716,2.21262521131485
"2012-05-09 18:50:00",1.60967267218201,0.0433033278972201,1.69454563527129,1.52479970909273,1.63888032299806,1.58046502136595
"2012-05-09 19:20:00",2.16300556358231,0.042146063854599,2.24561033082745,2.08040079633717,2.19143265166334,2.13457847550127
"2012-05-09 19:50:00",2.99723121138412,0.034385269719532,3.0646251016331,2.92983732113514,3.02042372336767,2.97403869940057
"2012-05-09 20:20:00",1.91895009501215,0.0639015735801892,2.04419487778476,1.79370531223954,1.96205105141339,1.87584913861091
"2012-05-09 20:50:00",1.04520080135678,0.0598017713216577,1.16241011935893,0.927991483354628,1.0855364831568,1.00486511955675
"2012-05-09 21:20:00",1.05855661840844,0.0519637420297833,1.16040368128874,0.956709555528132,1.09360562978936,1.02350760702752
"2012-05-09 21:50:00",0.998027195885325,0.0366112518406707,1.06978393092197,0.926270460848685,1.02272110999371,0.973333281776945
"2012-05-09 22:20:00",1.44305428750748,0.048066109666851,1.53726213133146,1.3488464436835,1.47547438580957,1.41063418920538
"2012-05-09 22:50:00",1.19915408867969,0.0350273956658176,1.26780652265693,1.13050165470245,1.22277970803235,1.17552846932703
"2012-05-09 23:20:00",1.88959092174428,0.0375612519438246,1.96320962276841,1.81597222072015,1.91492560118492,1.86425624230364
"2012-05-09 23:50:00",2.42372936370076,0.0214667086158882,2.46580333945451,2.381655387947,2.43820843863262,2.4092502887689
"2012-05-10 00:20:00",2.4494225473504,0.0294939522011895,2.50722963142648,2.39161546327433,2.46931591580288,2.42952917889793
"2012-05-10 00:50:00",2.59834883676882,0.069665865409062,2.73489142392239,2.46180624961524,2.64533774892577,2.55135992461186
"2012-05-10 01:20:00",2.77835703094919,0.0390471207580258,2.85488798133491,2.70182608056348,2.80469391367515,2.75202014822324
"2012-05-10 01:50:00",1.11024464316012,0.0365795384247918,1.18193922104381,1.03855006527643,1.13491716689454,1.08557211942569
"2012-05-10 02:20:00",0,0,0,0,0,0
"2012-06-14 23:25:00",0,0,0,0,0,0
"2012-06-14 23:55:00",0.36080723916513,0.0257788845492371,0.411332924443251,0.31028155388701,0.378194832565079,0.343419645765182
"2012-06-15 00:25:00",1.02355286734532,0.0233535008946294,1.06932488801172,0.977780846678921,1.03930456432994,1.0078011703607
"2012-06-15 00:55:00",1.29272212387836,0.0354135757219999,1.36213145685726,1.22331279089946,1.31660821772064,1.26883603003608
"2012-06-15 01:25:00",2.64743001224869,0.0624140867061533,2.76975937432071,2.52510065017667,2.68952767399984,2.60533235049754
"2012-06-15 01:55:00",1.30790951180198,0.0378786553955311,1.38215031216003,1.23366871144394,1.33345827661748,1.28236074698649
"2012-06-15 02:25:00",2.2898695677529,0.0513575993412146,2.39052861279411,2.18921052271168,2.32450974210322,2.25522939340257
"2012-06-15 02:55:00",2.93316535860397,0.0692181946128549,3.06883052712005,2.79750019008789,2.97985232139741,2.88647839581052
"2012-06-15 03:25:00",2.5311325172659,0.0709213991202121,2.6701359052747,2.39212912925709,2.57896827404205,2.48329676048975
"2012-06-15 03:55:00",2.03655400925766,0.0606671206462544,2.15545938077006,1.91764863774525,2.07747336030747,1.99563465820785
"2012-06-15 04:25:00",3.03708263494792,0.0843397620462055,3.20238553102316,2.87177973887268,3.09396893998206,2.98019632991377
"2012-06-15 04:55:00",4.12304396787363,0.0671406355322884,4.25463719541605,3.99145074033122,4.16832963836181,4.07775829738545
"2012-06-15 05:25:00",1.87089470901409,0.0666330350564583,2.00149305790534,1.74029636012284,1.91583800818413,1.82595140984405
"2012-06-15 05:55:00",1.53138164379396,0.0310233826315824,1.59218635643047,1.47057693115745,1.55230659739538,1.51045669019255
"2012-06-15 06:25:00",0.340064165430607,0.0317524261195396,0.402297777046673,0.27783055381454,0.361480851392094,0.318647479469119
"2012-06-15 06:55:00",0,0,0,0,0,0
"2012-06-22 13:00:00",0,0,0,0,0,0
"2012-06-22 13:30:00",0.654376596434256,0.0601954968212085,0.772357602235321,0.536395590633192,0.694977842048123,0.61377535082039
"2012-06-22 14:00:00",1.51779292829569,0.0577942368157776,1.63106755096859,1.40451830562279,1.55677454864834,1.47881130794304
"2012-06-22 14:30:00",3.30965610958768,0.134273717129848,3.5728277592325,3.04648445994286,3.40022235551249,3.21908986366287
"2012-06-22 15:00:00",2.42166303084953,0.0612897924688394,2.54178881670839,2.30153724499067,2.46300236766141,2.38032369403765
"2012-06-22 15:30:00",3.17708319752316,0.102797783830737,3.37856315152193,2.97560324352438,3.24641924905986,3.10774714598645
"2012-06-22 16:00:00",2.73167603793567,0.158058649879826,3.04146529914516,2.42188677672619,2.83828497720944,2.6250670986619
"2012-06-22 16:30:00",1.80188134839126,0.124681178293384,2.04625196739631,1.55751072938621,1.88597752519252,1.71778517159
"2012-06-22 17:00:00",1.36209065793708,0.110070832082027,1.57782552456621,1.14635579130795,1.43633230597196,1.2878490099022
"2012-06-22 17:30:00",1.34840732186089,0.196380111952577,1.73330526856788,0.963509375153895,1.48086369451526,1.21595094920652
"2012-06-22 18:00:00",1.71680947236177,0.13862538197843,1.9885102283826,1.44510871634094,1.81031087162323,1.6233080731003
"2012-06-22 18:30:00",2.46432477312379,0.167935418159274,2.79347214444464,2.13517740180294,2.57759549136711,2.35105405488047
"2012-06-22 19:00:00",1.42500306171436,0.125654475780679,1.67128130874075,1.17872481468797,1.50975571769469,1.34025040573403
"2012-06-22 19:30:00",3.83606052187393,0.105310620047035,4.0424655443557,3.62965549939216,3.90709145568245,3.76502958806541
"2012-06-22 20:00:00",2.37322903406417,0.0948582017022184,2.55914769303876,2.18731037508959,2.43720991883435,2.30924814929399
"2012-06-22 20:30:00",4.54493346519123,0.174052279710668,4.88606966485123,4.20379726553123,4.66232994385434,4.42753698652812
"2012-06-22 21:00:00",3.4796728864413,0.104359796999938,3.68421432999509,3.27513144288751,3.5500624998503,3.4092832730323
"2012-06-22 21:30:00",1.77997681576683,0.0983576711464445,1.9727543088171,1.58719932271656,1.84631805680826,1.7136355747254
"2012-06-22 22:00:00",1.07784656314403,0.0761515003995474,1.22710076129583,0.928592364992232,1.12920996962558,1.02648315666249
"2012-06-22 22:30:00",4.07368891771823,0.0995169093383509,4.26873847587413,3.87863935956232,4.14081205303814,4.00656578239832
"2012-06-22 23:00:00",4.89264518623096,0.184360218024883,5.25398457374168,4.53130579872024,5.01699426363266,4.76829610882926
"2012-06-22 23:30:00",2.56698056157856,0.106914395997593,2.77652892716269,2.35743219599442,2.63909322582734,2.49486789732977
"2012-06-23 00:00:00",1.89204928983587,0.0758490809330364,2.04071075672508,1.74338782294665,1.94320871748699,1.84088986218474
"2012-06-23 00:30:00",0.744022460471687,0.0499767442069997,0.841975079181977,0.646069841761396,0.777731262187479,0.710313658755894
"2012-06-23 01:00:00",0,0,0,0,0,0
"2012-07-06 07:50:00",0,0,0,0,0,0
"2012-07-06 08:20:00",3.9695493394526,0.061639108071586,4.09035977131208,3.84873890759312,4.01112428605811,3.92797439284709
"2012-07-06 08:50:00",10.6199542738848,0.135589417421615,10.8857046487159,10.3542038990537,10.7114079461707,10.5285006015989
"2012-07-06 09:20:00",5.51438146891306,0.0418034720994677,5.59631476865674,5.43244816916938,5.54257748236676,5.48618545545936
"2012-07-06 09:50:00",12.5854836075107,0.211813173433647,13.0006297988918,12.1703374161296,12.7283494219482,12.4426177930732
"2012-07-06 10:20:00",4.26126841383375,0.0952867620841421,4.44802703572211,4.0745097919454,4.32553835818888,4.19699846947863
"2012-07-06 10:50:00",2.52316306330968,0.0772619616162915,2.67459372545253,2.37173240116683,2.57527546449991,2.47105066211945
"2012-07-06 11:20:00",4.5268999769611,0.115442334505947,4.75316279488398,4.30063715903822,4.60476464832407,4.44903530559813
"2012-07-06 11:50:00",1.80479496252701,0.0661197602118502,1.93438731120867,1.67520261384536,1.84939206307533,1.7601978619787
"2012-07-06 12:20:00",1.5212780945874,0.0467772542431911,1.61295982819972,1.42959636097507,1.55282887311674,1.48972731605805
"2012-07-06 12:50:00",0,0,0,0,0,0
"2012-07-06 14:50:00",0,0,0,0,0,0
"2012-07-06 15:20:00",2.31228860577099,0.074564468054355,2.45843227768392,2.16614493385807,2.36258157520248,2.26199563633951
"2012-07-06 15:50:00",4.33794193908781,0.0992980778768769,4.53256259546054,4.14332128271508,4.40491747482994,4.27096640334569
"2012-07-06 16:20:00",4.37056649994596,0.0994032636449016,4.56539331663571,4.17573968325621,4.43761298241048,4.30352001748143
"2012-07-06 16:50:00",4.08372154140816,0.0608182429917453,4.20292310727498,3.96451997554133,4.12474282293103,4.04270025988529
"2012-07-06 17:20:00",2.70036585624176,0.0797870992573526,2.85674569721709,2.54398601526642,2.75418143688872,2.64655027559479
"2012-07-06 17:50:00",3.55714549019274,0.0928641836701825,3.73915594564001,3.37513503474547,3.6197814302386,3.49450955014687
"2012-07-06 18:20:00",0.0775519440084591,0.0360990667642019,0.148304814741802,0.00679907327511657,0.101900394532557,0.0532034934843609
"2012-07-06 18:50:00",0,0,0,0,0,0
"2012-07-07 19:10:00",0,0,0,0,0,0
"2012-07-07 19:40:00",21.1556618237305,0.186680981306652,21.5215498236902,20.7897738237709,21.2815762321784,21.0297474152826
"2012-07-07 20:10:00",2.70300909457122,0.0355333415401509,2.77265316424027,2.63336502490216,2.72697596923027,2.67904221991217
"2012-07-07 20:40:00",1.09300891535897,0.0518768236647159,1.19468562137415,0.991332209343788,1.12799930119355,1.05801852952439
"2012-07-07 21:10:00",0,0,0,0,0,0
"2012-07-19 03:10:00",0,0,0,0,0,0
"2012-07-19 03:40:00",2.44408749353248,0.0758500825966496,2.5927509236463,2.29542406341865,2.49524759679544,2.39292739026951
"2012-07-19 04:10:00",8.96280321498329,0.168684286076636,9.29341834045134,8.63218808951523,9.07657903696112,8.84902739300545
"2012-07-19 04:40:00",5.70287138240196,0.0395475344551486,5.78038312561141,5.62535963919251,5.72954578903748,5.67619697576643
"2012-07-19 05:10:00",2.31762428786503,0.0487157486095231,2.4131054006196,2.22214317511046,2.35048256097528,2.28476601475478
"2012-07-19 05:40:00",1.17138993146568,0.0246002599794564,1.21960555503573,1.12317430789562,1.18798255467398,1.15479730825737
"2012-07-19 06:10:00",0.400392405260708,0.00130355916827025,0.402947334282235,0.397837476239181,0.40127164255848,0.399513167962935
"2012-07-19 06:40:00",0,0,0,0,0,0
"2012-08-05 16:25:00",0,0,0,0,0,0
"2012-08-05 16:55:00",39.1111573003806,0.744110409887784,40.569586904282,37.6527276964792,39.6130521448641,38.6092624558971
"2012-08-05 17:25:00",1.05630876796038,0.099265682426577,1.25086593041727,0.861751605503503,1.12326245330333,0.989355082617439
"2012-08-05 17:55:00",0,0,0,0,0,0
"2012-08-15 15:55:00",0,0,0,0,0,0
"2012-08-15 16:25:00",6.63066672505118,0.0877764230275719,6.80270535287697,6.45862809722538,6.68987102269215,6.5714624274102
"2012-08-15 16:55:00",18.6480397339543,0.228502327423092,19.0958960660871,18.2001834018214,18.8021622116971,18.4939172562114
"2012-08-15 17:25:00",5.31320716724732,0.117183480239961,5.5428825681007,5.08353176639393,5.39224622356148,5.23416811093316
"2012-08-15 17:55:00",2.4310150403337,0.0464416509355639,2.52203900354999,2.33999107711742,2.46233945787192,2.39969062279548
"2012-08-15 18:25:00",0,0,0,0,0,0
"2013-05-14 21:00:00",0,0,0,0,0,0
"2013-05-14 21:30:00",0.529814549560568,0.0375540256878774,0.6034190873833,0.456210011737836,0.555144354965642,0.504484744155494
"2013-05-14 22:00:00",0.45287772861432,0.0444998369757478,0.54009580640469,0.365659650823951,0.482892412539859,0.422863044688782
"2013-05-14 22:30:00",0.820825334225566,0.024170872344749,0.86819937349619,0.773451294954943,0.837128339875398,0.804522328575735
"2013-05-14 23:00:00",0.722623615963575,0.0340963516333823,0.789451237169218,0.655795994757933,0.745621255659373,0.699625976267778
"2013-05-14 23:30:00",1.00108478402341,0.0505679383236205,1.10019612191015,0.90197344613667,1.03519234011124,0.966977227935579
"2013-05-15 00:00:00",1.07856970711894,0.0465603326393412,1.16982628220025,0.987313132037625,1.10997417424989,1.04716523998798
"2013-05-15 00:30:00",1.52818845102721,0.0277743278519442,1.58262513331182,1.47375176874259,1.54692195048193,1.50945495157248
"2013-05-15 01:00:00",2.64296938221554,0.0463696937536948,2.73385231194693,2.55208645248414,2.67424526537213,2.61169349905894
"2013-05-15 01:30:00",2.67464664536735,0.0654794947225446,2.80298409674942,2.54630919398528,2.71881189340572,2.63048139732897
"2013-05-15 02:00:00",3.11272669488831,0.060813287879776,3.23191854891414,2.99353484086249,3.15374463423895,3.07170875553768
"2013-05-15 02:30:00",3.8093835098257,0.0484139672631964,3.90427314201027,3.71449387764113,3.84203823451105,3.77672878514035
"2013-05-15 03:00:00",4.936295838994,0.0678880054209018,5.06935388460122,4.80323779338677,4.98208560281165,4.89050607517634
"2013-05-15 03:30:00",3.47305123377755,0.0684085714472159,3.60712957004793,3.33897289750718,3.51919211404426,3.42691035351085
"2013-05-15 04:00:00",4.17415213656048,0.0761618261402224,4.32342657279212,4.02487770032885,4.22552250764828,4.12278176547269
"2013-05-15 04:30:00",2.96502924892293,0.0850175736214415,3.13166063127394,2.79839786657192,3.02237273091713,2.90768576692873
"2013-05-15 05:00:00",0.253271584316761,0.0478607116819071,0.347076855487754,0.159466313145767,0.285553143783297,0.220990024850224
"2013-05-15 05:30:00",0,0,0,0,0,0
"2013-07-23 06:25:00",0,0,0,0,0,0
"2013-07-23 06:55:00",12.5383773076959,0.131975599376864,12.7970447293126,12.2797098860792,12.6273934967516,12.4493611186402
"2013-07-23 07:25:00",6.00977000727705,0.0659428635462632,6.13901564486517,5.88052436968894,6.05424779283759,5.96529222171652
"2013-07-23 07:55:00",4.96925976983674,0.0790024619070248,5.1241017498645,4.81441778980897,5.02254612063328,4.91597341904019
"2013-07-23 08:25:00",0.377866211298801,0.0342250030396569,0.444945984627303,0.3107864379703,0.40095062504948,0.354781797548123
"2013-07-23 08:55:00",0,0,0,0,0,0
"2013-07-27 21:25:00",0,0,0,0,0,0
"2013-07-27 21:55:00",0.798353525268453,0.00227305379202578,0.802808628835746,0.793898421701161,0.799886676752819,0.796820373784088
"2013-07-27 22:25:00",1.73748750101826,0.042619950951367,1.8210210699058,1.65395393213072,1.76623422108882,1.7087407809477
"2013-07-27 22:55:00",2.58815993947588,0.0530636573147759,2.69216279670081,2.48415708225094,2.62395083244261,2.55236904650914
"2013-07-27 23:25:00",1.00479568907343,0.0548140220065894,1.11222919805413,0.897362180092729,1.0417671850839,0.967824193062963
"2013-07-27 23:55:00",3.19226532587337,0.0497469230186667,3.28976750333164,3.09476314841509,3.22581911555325,3.15871153619348
"2013-07-28 00:25:00",8.24009857718378,0.081003830862256,8.39886316828358,8.08133398608398,8.29473483082699,8.18546232354057
"2013-07-28 00:55:00",4.88116944677223,0.0443452868842815,4.96808461194951,4.79425428159494,4.91107988824518,4.85125900529927
"2013-07-28 01:25:00",2.19147891070441,0.0672080396039864,2.32320424779976,2.05975357360905,2.23681004454807,2.14614777686075
"2013-07-28 01:55:00",2.58165724506372,0.0457185104285999,2.6712638789306,2.49205061119685,2.61249391174205,2.5508205783854
"2013-07-28 02:25:00",5.96179322603741,0.0435741164015318,6.04719692484256,5.87638952723225,5.99118352092409,5.93240293115072
"2013-07-28 02:55:00",1.78651468932561,0.0656594095328231,1.91520476725611,1.65782461139511,1.83080128805942,1.74222809059179
"2013-07-28 03:25:00",0.848387271724782,0.0299603881200748,0.90710855340297,0.789665990046593,0.868595246423669,0.828179297025895
"2013-07-28 03:55:00",5.96589897448818,0.059178962171331,6.08188760898645,5.84991033998991,6.00581457789998,5.92598337107638
"2013-07-28 04:25:00",14.939269109673,0.19063909193635,15.3129148639137,14.5656233554323,15.0678532231708,14.8106849961752
"2013-07-28 04:55:00",11.1001101266399,0.146159198339845,11.3865768913953,10.8136433618846,11.198693007817,11.0015272454628
"2013-07-28 05:25:00",3.57639744787102,0.0558228676168075,3.68580825791371,3.46698663782833,3.61404939990511,3.53874549583693
"2013-07-28 05:55:00",0.303008546832312,0.0514887244122955,0.403924592290319,0.202092501374304,0.337737163699076,0.268279929965547
"2013-07-28 06:25:00",0,0,0,0,0,0
